,I_e,I_i,stability,turing,turing_hopf,p_random,p_turing
0,-2.8,-4.0,0,0,0,2,0
0,-2.8,-3.8,0,0,0,2,0
0,-2.8,-3.5999999999999996,0,0,0,2,0
0,-2.8,-3.4,0,0,0,4,0
0,-2.8,-3.2,1,0,0,1,0
0,-2.8,-3.0,1,0,0,1,0
0,-2.8,-2.8,1,0,0,1,0
0,-2.8,-2.5999999999999996,1,0,0,1,0
0,-2.8,-2.4,1,0,0,1,0
0,-2.8,-2.1999999999999997,1,0,0,1,0
0,-2.8,-2.0,1,0,0,1,0
0,-2.8,-1.7999999999999998,1,0,0,1,0
0,-2.8,-1.5999999999999996,1,0,0,1,0
0,-2.8,-1.4,1,0,0,1,0
0,-2.8,-1.1999999999999997,1,0,0,1,0
0,-2.8,-1.0,1,0,0,1,0
0,-2.8,-0.7999999999999998,1,0,0,1,0
0,-2.8,-0.5999999999999996,1,0,0,1,0
0,-2.8,-0.39999999999999947,1,0,0,1,0
0,-2.8,-0.1999999999999993,1,0,0,1,0
0,-2.8,0.0,1,0,0,1,0
0,-2.8,0.20000000000000018,1,0,0,1,0
0,-2.8,0.40000000000000036,1,0,0,1,0
0,-2.8,0.6000000000000005,1,0,0,1,0
0,-2.8,0.8000000000000007,1,0,0,1,0
0,-2.8,1.0,1,0,0,1,0
0,-2.8,1.2000000000000002,1,0,0,1,0
0,-2.8,1.4000000000000004,1,0,0,1,0
0,-2.8,1.6000000000000005,1,0,0,1,0
0,-2.8,1.8000000000000007,1,0,0,1,0
0,-2.8,2.0,1,0,0,1,0
0,-2.8,2.2,1,0,0,1,0
0,-2.8,2.4000000000000004,1,0,0,1,0
0,-2.8,2.6000000000000005,1,0,0,1,0
0,-2.8,2.8000000000000007,1,0,0,1,0
0,-2.8,3.0,1,0,0,1,0
0,-2.8,3.200000000000001,1,0,0,1,0
0,-2.8,3.4000000000000004,1,0,0,1,0
0,-2.8,3.5999999999999996,1,0,0,1,0
0,-2.8,3.8000000000000007,1,0,0,1,0
0,-2.8,4.0,1,0,0,1,0
0,-2.8,4.200000000000001,1,0,0,1,0
0,-2.8,4.4,1,0,0,1,0
0,-2.8,4.600000000000001,1,0,0,1,0
0,-2.8,4.800000000000001,1,0,0,1,0
0,-2.8,5.0,1,0,0,1,0
0,-2.5999999999999996,-5.0,0,0,0,2,0
0,-2.5999999999999996,-4.8,0,0,0,2,0
0,-2.5999999999999996,-4.6,0,0,0,2,0
0,-2.5999999999999996,-4.4,0,0,0,2,0
0,-2.5999999999999996,-4.2,0,0,0,2,0
0,-2.5999999999999996,-4.0,0,0,0,2,0
0,-2.5999999999999996,-3.8,0,0,0,2,0
0,-2.5999999999999996,-3.5999999999999996,0,0,0,2,0
0,-2.5999999999999996,-3.4,0,0,0,2,0
0,-2.5999999999999996,-3.2,0,0,0,2,0
0,-2.5999999999999996,-3.0,1,0,0,1,0
0,-2.5999999999999996,-2.8,1,0,0,1,0
0,-2.5999999999999996,-2.5999999999999996,1,0,0,1,0
0,-2.5999999999999996,-2.4,1,0,0,1,0
0,-2.5999999999999996,-2.1999999999999997,1,0,0,1,0
0,-2.5999999999999996,-2.0,1,0,0,1,0
0,-2.5999999999999996,-1.7999999999999998,1,0,0,1,0
0,-2.5999999999999996,-1.5999999999999996,1,0,0,1,0
0,-2.5999999999999996,-1.4,1,0,0,1,0
0,-2.5999999999999996,-1.1999999999999997,1,0,0,1,0
0,-2.5999999999999996,-1.0,1,0,0,1,0
0,-2.5999999999999996,-0.7999999999999998,1,0,0,1,0
0,-2.5999999999999996,-0.5999999999999996,1,0,0,1,0
0,-2.5999999999999996,-0.39999999999999947,1,0,0,1,0
0,-2.5999999999999996,-0.1999999999999993,1,0,0,1,0
0,-2.5999999999999996,0.0,1,0,0,1,0
0,-2.5999999999999996,0.20000000000000018,1,0,0,1,0
0,-2.5999999999999996,0.40000000000000036,1,0,0,1,0
0,-2.5999999999999996,0.6000000000000005,1,0,0,1,0
0,-2.5999999999999996,0.8000000000000007,1,0,0,1,0
0,-2.5999999999999996,1.0,1,0,0,1,0
0,-2.5999999999999996,1.2000000000000002,1,0,0,1,0
0,-2.5999999999999996,1.4000000000000004,1,0,0,1,0
0,-2.5999999999999996,1.6000000000000005,1,0,0,1,0
0,-2.5999999999999996,1.8000000000000007,1,0,0,1,0
0,-2.5999999999999996,2.0,1,0,0,1,0
0,-2.5999999999999996,2.2,1,0,0,1,0
0,-2.5999999999999996,2.4000000000000004,1,0,0,1,0
0,-2.5999999999999996,2.6000000000000005,1,0,0,1,0
0,-2.5999999999999996,2.8000000000000007,1,0,0,1,0
0,-2.5999999999999996,3.0,1,0,0,1,0
0,-2.5999999999999996,3.200000000000001,1,0,0,1,0
0,-2.5999999999999996,3.4000000000000004,1,0,0,1,0
0,-2.5999999999999996,3.5999999999999996,1,0,0,1,0
0,-2.5999999999999996,3.8000000000000007,1,0,0,1,0
0,-2.5999999999999996,4.0,1,0,0,1,0
0,-2.5999999999999996,4.200000000000001,1,0,0,1,0
0,-2.5999999999999996,4.4,1,0,0,1,0
0,-2.5999999999999996,4.600000000000001,1,0,0,1,0
0,-2.5999999999999996,4.800000000000001,1,0,0,1,0
0,-2.5999999999999996,5.0,1,0,0,1,0
0,-2.4,-5.0,0,0,0,2,0
0,-2.4,-4.8,0,0,0,2,0
0,-2.4,-4.6,0,0,0,2,0
0,-2.4,-4.4,0,0,0,2,0
0,-2.4,-4.2,0,0,0,2,0
0,-2.4,-4.0,0,0,0,2,0
0,-2.4,-3.8,0,0,0,2,0
0,-2.4,-3.5999999999999996,0,0,0,2,0
0,-2.4,-3.4,0,0,0,2,0
0,-2.4,-3.2,0,0,0,2,0
0,-2.4,-3.0,0,0,0,2,0
0,-2.4,-2.8,1,0,0,4,0
0,-2.4,-2.5999999999999996,1,0,0,1,0
0,-2.4,-2.4,1,0,0,1,0
0,-2.4,-2.1999999999999997,1,0,0,1,0
0,-2.4,-2.0,1,0,0,1,0
0,-2.4,-1.7999999999999998,1,0,0,1,0
0,-2.4,-1.5999999999999996,1,0,0,1,0
0,-2.4,-1.4,1,0,0,1,0
0,-2.4,-1.1999999999999997,1,0,0,1,0
0,-2.4,-1.0,1,0,0,1,0
0,-2.4,-0.7999999999999998,1,0,0,1,0
0,-2.4,-0.5999999999999996,1,0,0,1,0
0,-2.4,-0.39999999999999947,1,0,0,1,0
0,-2.4,-0.1999999999999993,1,0,0,1,0
0,-2.4,0.0,1,0,0,1,0
0,-2.4,0.20000000000000018,1,0,0,1,0
0,-2.4,0.40000000000000036,1,0,0,1,0
0,-2.4,0.6000000000000005,1,0,0,1,0
0,-2.4,0.8000000000000007,1,0,0,1,0
0,-2.4,1.0,1,0,0,1,0
0,-2.4,1.2000000000000002,1,0,0,1,0
0,-2.4,1.4000000000000004,1,0,0,1,0
0,-2.4,1.6000000000000005,1,0,0,1,0
0,-2.4,1.8000000000000007,1,0,0,1,0
0,-2.4,2.0,1,0,0,1,0
0,-2.4,2.2,1,0,0,1,0
0,-2.4,2.4000000000000004,1,0,0,1,0
0,-2.4,2.6000000000000005,1,0,0,1,0
0,-2.4,2.8000000000000007,1,0,0,1,0
0,-2.4,3.0,1,0,0,1,0
0,-2.4,3.200000000000001,1,0,0,1,0
0,-2.4,3.4000000000000004,1,0,0,1,0
0,-2.4,3.5999999999999996,1,0,0,1,0
0,-2.4,3.8000000000000007,1,0,0,1,0
0,-2.4,4.0,1,0,0,1,0
0,-2.4,4.200000000000001,1,0,0,1,0
0,-2.4,4.4,1,0,0,1,0
0,-2.4,4.600000000000001,1,0,0,1,0
0,-2.4,4.800000000000001,1,0,0,1,0
0,-2.4,5.0,1,0,0,1,0
0,-2.1999999999999997,-5.0,0,0,0,2,0
0,-2.1999999999999997,-4.8,0,0,0,2,0
0,-2.1999999999999997,-4.6,0,0,0,2,0
0,-2.1999999999999997,-4.4,0,0,0,2,0
0,-2.1999999999999997,-4.2,0,0,0,2,0
0,-2.1999999999999997,-4.0,0,0,0,2,0
0,-2.1999999999999997,-3.8,0,0,0,2,0
0,-2.1999999999999997,-3.5999999999999996,0,0,0,2,0
0,-2.1999999999999997,-3.4,0,0,0,2,0
0,-2.1999999999999997,-3.2,0,0,0,2,0
0,-2.1999999999999997,-3.0,0,0,0,2,0
0,-2.1999999999999997,-2.8,0,0,0,2,0
0,-2.1999999999999997,-2.5999999999999996,1,0,0,4,0
0,-2.1999999999999997,-2.4,1,0,0,1,0
0,-2.1999999999999997,-2.1999999999999997,1,0,0,1,0
0,-2.1999999999999997,-2.0,1,0,0,1,0
0,-2.1999999999999997,-1.7999999999999998,1,0,0,1,0
0,-2.1999999999999997,-1.5999999999999996,1,0,0,1,0
0,-2.1999999999999997,-1.4,1,0,0,1,0
0,-2.1999999999999997,-1.1999999999999997,1,0,0,1,0
0,-2.1999999999999997,-1.0,1,0,0,1,0
0,-2.1999999999999997,-0.7999999999999998,1,0,0,1,0
0,-2.1999999999999997,-0.5999999999999996,1,0,0,1,0
0,-2.1999999999999997,-0.39999999999999947,1,0,0,1,0
0,-2.1999999999999997,-0.1999999999999993,1,0,0,1,0
0,-2.1999999999999997,0.0,1,0,0,1,0
0,-2.1999999999999997,0.20000000000000018,1,0,0,1,0
0,-2.1999999999999997,0.40000000000000036,1,0,0,1,0
0,-2.1999999999999997,0.6000000000000005,1,0,0,1,0
0,-2.1999999999999997,0.8000000000000007,1,0,0,1,0
0,-2.1999999999999997,1.0,1,0,0,1,0
0,-2.1999999999999997,1.2000000000000002,1,0,0,1,0
0,-2.1999999999999997,1.4000000000000004,1,0,0,1,0
0,-2.1999999999999997,1.6000000000000005,1,0,0,1,0
0,-2.1999999999999997,1.8000000000000007,1,0,0,1,0
0,-2.1999999999999997,2.0,1,0,0,1,0
0,-2.1999999999999997,2.2,1,0,0,1,0
0,-2.1999999999999997,2.4000000000000004,1,0,0,1,0
0,-2.1999999999999997,2.6000000000000005,1,0,0,1,0
0,-2.1999999999999997,2.8000000000000007,1,0,0,1,0
0,-2.1999999999999997,3.0,1,0,0,1,0
0,-2.1999999999999997,3.200000000000001,1,0,0,1,0
0,-2.1999999999999997,3.4000000000000004,1,0,0,1,0
0,-2.1999999999999997,3.5999999999999996,1,0,0,1,0
0,-2.1999999999999997,3.8000000000000007,1,0,0,1,0
0,-2.1999999999999997,4.0,1,0,0,1,0
0,-2.1999999999999997,4.200000000000001,1,0,0,1,0
0,-2.1999999999999997,4.4,1,0,0,1,0
0,-2.1999999999999997,4.600000000000001,1,0,0,1,0
0,-2.1999999999999997,4.800000000000001,1,0,0,1,0
0,-2.1999999999999997,5.0,1,0,0,1,0
0,-2.0,-5.0,0,0,0,2,0
0,-2.0,-4.8,0,0,0,2,0
0,-2.0,-4.6,0,0,0,2,0
0,-2.0,-4.4,0,0,0,2,0
0,-2.0,-4.2,0,0,0,2,0
0,-2.0,-4.0,0,0,0,2,0
0,-2.0,-3.8,0,0,0,2,0
0,-2.0,-3.5999999999999996,0,0,0,2,0
0,-2.0,-3.4,0,0,0,2,0
0,-2.0,-3.2,0,0,0,2,0
0,-2.0,-3.0,0,0,0,2,0
0,-2.0,-2.8,0,0,0,2,0
0,-2.0,-2.5999999999999996,0,0,0,2,0
0,-2.0,-2.4,1,0,0,1,0
0,-2.0,-2.1999999999999997,1,0,0,1,0
0,-2.0,-2.0,1,0,0,1,0
0,-2.0,-1.7999999999999998,1,0,0,1,0
0,-2.0,-1.5999999999999996,1,0,0,1,0
0,-2.0,-1.4,1,0,0,1,0
0,-2.0,-1.1999999999999997,1,0,0,1,0
0,-2.0,-1.0,1,0,0,1,0
0,-2.0,-0.7999999999999998,1,0,0,1,0
0,-2.0,-0.5999999999999996,1,0,0,1,0
0,-2.0,-0.39999999999999947,1,0,0,1,0
0,-2.0,-0.1999999999999993,1,0,0,1,0
0,-2.0,0.0,1,0,0,1,0
0,-2.0,0.20000000000000018,1,0,0,1,0
0,-2.0,0.40000000000000036,1,0,0,1,0
0,-2.0,0.6000000000000005,1,0,0,1,0
0,-2.0,0.8000000000000007,1,0,0,1,0
0,-2.0,1.0,1,0,0,1,0
0,-2.0,1.2000000000000002,1,0,0,1,0
0,-2.0,1.4000000000000004,1,0,0,1,0
0,-2.0,1.6000000000000005,1,0,0,1,0
0,-2.0,1.8000000000000007,1,0,0,1,0
0,-2.0,2.0,1,0,0,1,0
0,-2.0,2.2,1,0,0,1,0
0,-2.0,2.4000000000000004,1,0,0,1,0
0,-2.0,2.6000000000000005,1,0,0,1,0
0,-2.0,2.8000000000000007,1,0,0,1,0
0,-2.0,3.0,1,0,0,1,0
0,-2.0,3.200000000000001,1,0,0,1,0
0,-2.0,3.4000000000000004,1,0,0,1,0
0,-2.0,3.5999999999999996,1,0,0,1,0
0,-2.0,3.8000000000000007,1,0,0,1,0
0,-2.0,4.0,1,0,0,1,0
0,-2.0,4.200000000000001,1,0,0,1,0
0,-2.0,4.4,1,0,0,1,0
0,-2.0,4.600000000000001,0,0,0,1,0
0,-2.0,4.800000000000001,0,0,0,1,0
0,-2.0,5.0,0,0,0,1,0
0,-1.7999999999999998,-5.0,0,0,0,2,0
0,-1.7999999999999998,-4.8,0,0,0,2,0
0,-1.7999999999999998,-4.6,0,0,0,2,0
0,-1.7999999999999998,-4.4,0,0,0,2,0
0,-1.7999999999999998,-4.2,0,0,0,2,0
0,-1.7999999999999998,-4.0,0,0,0,2,0
0,-1.7999999999999998,-3.8,0,0,0,2,0
0,-1.7999999999999998,-3.5999999999999996,0,0,0,2,0
0,-1.7999999999999998,-3.4,0,0,0,2,0
0,-1.7999999999999998,-3.2,0,0,0,2,0
0,-1.7999999999999998,-3.0,0,0,0,2,0
0,-1.7999999999999998,-2.8,0,0,0,2,0
0,-1.7999999999999998,-2.5999999999999996,0,0,0,2,0
0,-1.7999999999999998,-2.4,0,0,0,2,0
0,-1.7999999999999998,-2.1999999999999997,1,0,0,1,0
0,-1.7999999999999998,-2.0,1,0,0,1,0
0,-1.7999999999999998,-1.7999999999999998,1,0,0,1,0
0,-1.7999999999999998,-1.5999999999999996,1,0,0,1,0
0,-1.7999999999999998,-1.4,1,0,0,1,0
0,-1.7999999999999998,-1.1999999999999997,1,0,0,1,0
0,-1.7999999999999998,-1.0,1,0,0,1,0
0,-1.7999999999999998,-0.7999999999999998,1,0,0,1,0
0,-1.7999999999999998,-0.5999999999999996,1,0,0,1,0
0,-1.7999999999999998,-0.39999999999999947,1,0,0,1,0
0,-1.7999999999999998,-0.1999999999999993,1,0,0,1,0
0,-1.7999999999999998,0.0,1,0,0,1,0
0,-1.7999999999999998,0.20000000000000018,1,0,0,1,0
0,-1.7999999999999998,0.40000000000000036,1,0,0,1,0
0,-1.7999999999999998,0.6000000000000005,1,0,0,1,0
0,-1.7999999999999998,0.8000000000000007,1,0,0,1,0
0,-1.7999999999999998,1.0,1,0,0,1,0
0,-1.7999999999999998,1.2000000000000002,1,0,0,1,0
0,-1.7999999999999998,1.4000000000000004,1,0,0,1,0
0,-1.7999999999999998,1.6000000000000005,1,0,0,1,0
0,-1.7999999999999998,1.8000000000000007,1,0,0,1,0
0,-1.7999999999999998,2.0,1,0,0,1,0
0,-1.7999999999999998,2.2,1,0,0,1,0
0,-1.7999999999999998,2.4000000000000004,1,0,0,1,0
0,-1.7999999999999998,2.6000000000000005,1,0,0,1,0
0,-1.7999999999999998,2.8000000000000007,1,0,0,1,0
0,-1.7999999999999998,3.0,1,0,0,1,0
0,-1.7999999999999998,3.200000000000001,1,0,0,1,0
0,-1.7999999999999998,3.4000000000000004,1,0,0,1,0
0,-1.7999999999999998,3.5999999999999996,0,0,0,1,0
0,-1.7999999999999998,3.8000000000000007,0,0,0,1,0
0,-1.7999999999999998,4.0,1,0,0,1,0
0,-1.7999999999999998,4.200000000000001,0,0,0,1,0
0,-1.7999999999999998,4.4,0,0,0,1,0
0,-1.7999999999999998,4.600000000000001,0,0,0,1,0
0,-1.7999999999999998,4.800000000000001,1,0,0,1,0
0,-1.7999999999999998,5.0,1,0,0,1,0
0,-1.5999999999999996,-5.0,0,0,0,2,0
0,-1.5999999999999996,-4.8,0,0,0,2,0
0,-1.5999999999999996,-4.6,0,0,0,2,0
0,-1.5999999999999996,-4.4,0,0,0,2,0
0,-1.5999999999999996,-4.2,0,0,0,2,0
0,-1.5999999999999996,-4.0,0,0,0,2,0
0,-1.5999999999999996,-3.8,0,0,0,2,0
0,-1.5999999999999996,-3.5999999999999996,0,0,0,2,0
0,-1.5999999999999996,-3.4,0,0,0,2,0
0,-1.5999999999999996,-3.2,0,0,0,2,0
0,-1.5999999999999996,-3.0,0,0,0,2,0
0,-1.5999999999999996,-2.8,0,0,0,2,0
0,-1.5999999999999996,-2.5999999999999996,0,0,0,2,0
0,-1.5999999999999996,-2.4,0,0,0,2,0
0,-1.5999999999999996,-2.1999999999999997,0,0,0,2,0
0,-1.5999999999999996,-2.0,1,0,0,1,0
0,-1.5999999999999996,-1.7999999999999998,1,0,0,1,0
0,-1.5999999999999996,-1.5999999999999996,1,0,0,1,0
0,-1.5999999999999996,-1.4,1,0,0,1,0
0,-1.5999999999999996,-1.1999999999999997,1,0,0,1,0
0,-1.5999999999999996,-1.0,1,0,0,1,0
0,-1.5999999999999996,-0.7999999999999998,1,0,0,1,0
0,-1.5999999999999996,-0.5999999999999996,1,0,0,1,0
0,-1.5999999999999996,-0.39999999999999947,1,0,0,1,0
0,-1.5999999999999996,-0.1999999999999993,1,0,0,1,0
0,-1.5999999999999996,0.0,1,0,0,1,0
0,-1.5999999999999996,0.20000000000000018,1,0,0,1,0
0,-1.5999999999999996,0.40000000000000036,1,0,0,1,0
0,-1.5999999999999996,0.6000000000000005,1,0,0,1,0
0,-1.5999999999999996,0.8000000000000007,1,0,0,1,0
0,-1.5999999999999996,1.0,1,0,0,1,0
0,-1.5999999999999996,1.2000000000000002,1,0,0,1,0
0,-1.5999999999999996,1.4000000000000004,1,0,0,1,0
0,-1.5999999999999996,1.6000000000000005,1,0,0,1,0
0,-1.5999999999999996,1.8000000000000007,1,0,0,1,0
0,-1.5999999999999996,2.0,1,0,0,1,0
0,-1.5999999999999996,2.2,1,0,0,1,0
0,-1.5999999999999996,2.4000000000000004,1,0,0,1,0
0,-1.5999999999999996,2.6000000000000005,1,0,0,1,0
0,-1.5999999999999996,2.8000000000000007,1,0,0,1,0
0,-1.5999999999999996,3.0,1,0,0,1,0
0,-1.5999999999999996,3.200000000000001,0,0,0,1,0
0,-1.5999999999999996,3.4000000000000004,0,0,0,1,0
0,-1.5999999999999996,3.5999999999999996,0,0,0,1,0
0,-1.5999999999999996,3.8000000000000007,0,0,0,1,0
0,-1.5999999999999996,4.0,1,0,0,1,0
0,-1.5999999999999996,4.200000000000001,0,0,0,1,0
0,-1.5999999999999996,4.4,0,0,0,1,0
0,-1.5999999999999996,4.600000000000001,1,0,0,1,0
0,-1.5999999999999996,4.800000000000001,0,0,0,1,0
0,-1.5999999999999996,5.0,0,0,0,1,0
0,-1.4,-5.0,0,0,0,2,0
0,-1.4,-4.8,0,0,0,2,0
0,-1.4,-4.6,0,0,0,2,0
0,-1.4,-4.4,0,0,0,2,0
0,-1.4,-4.2,0,0,0,2,0
0,-1.4,-4.0,0,0,0,2,0
0,-1.4,-3.8,0,0,0,2,0
0,-1.4,-3.5999999999999996,0,0,0,2,0
0,-1.4,-3.4,0,0,0,2,0
0,-1.4,-3.2,0,0,0,2,0
0,-1.4,-3.0,0,0,0,2,0
0,-1.4,-2.8,0,0,0,2,0
0,-1.4,-2.5999999999999996,0,0,0,2,0
0,-1.4,-2.4,0,0,0,2,0
0,-1.4,-2.1999999999999997,0,0,0,2,0
0,-1.4,-2.0,0,0,0,4,0
0,-1.4,-1.7999999999999998,1,0,0,1,0
0,-1.4,-1.5999999999999996,1,0,0,1,0
0,-1.4,-1.4,1,0,0,1,0
0,-1.4,-1.1999999999999997,1,0,0,1,0
0,-1.4,-1.0,1,0,0,1,0
0,-1.4,-0.7999999999999998,1,0,0,1,0
0,-1.4,-0.5999999999999996,1,0,0,1,0
0,-1.4,-0.39999999999999947,1,0,0,1,0
0,-1.4,-0.1999999999999993,1,0,0,1,0
0,-1.4,0.0,1,0,0,1,0
0,-1.4,0.20000000000000018,1,0,0,1,0
0,-1.4,0.40000000000000036,1,0,0,1,0
0,-1.4,0.6000000000000005,1,0,0,1,0
0,-1.4,0.8000000000000007,1,0,0,1,0
0,-1.4,1.0,1,0,0,1,0
0,-1.4,1.2000000000000002,1,0,0,1,0
0,-1.4,1.4000000000000004,1,0,0,1,0
0,-1.4,1.6000000000000005,1,0,0,1,0
0,-1.4,1.8000000000000007,1,0,0,1,0
0,-1.4,2.0,1,0,0,1,0
0,-1.4,2.2,1,0,0,1,0
0,-1.4,2.4000000000000004,1,0,0,1,0
0,-1.4,2.6000000000000005,0,0,0,1,0
0,-1.4,2.8000000000000007,1,0,0,1,0
0,-1.4,3.0,0,0,0,1,0
0,-1.4,3.200000000000001,0,0,0,1,0
0,-1.4,3.4000000000000004,1,0,0,1,0
0,-1.4,3.5999999999999996,0,0,0,1,0
0,-1.4,3.8000000000000007,0,0,0,1,0
0,-1.4,4.0,0,0,0,1,0
0,-1.4,4.200000000000001,0,0,0,1,0
0,-1.4,4.4,0,0,0,1,0
0,-1.4,4.600000000000001,0,0,0,1,0
0,-1.4,4.800000000000001,0,0,0,1,0
0,-1.4,5.0,0,0,0,1,0
0,-1.1999999999999997,-5.0,0,0,0,2,0
0,-1.1999999999999997,-4.8,0,0,0,2,0
0,-1.1999999999999997,-4.6,0,0,0,2,0
0,-1.1999999999999997,-4.4,0,0,0,2,0
0,-1.1999999999999997,-4.2,0,0,0,2,0
0,-1.1999999999999997,-4.0,0,0,0,2,0
0,-1.1999999999999997,-3.8,0,0,0,2,0
0,-1.1999999999999997,-3.5999999999999996,0,0,0,2,0
0,-1.1999999999999997,-3.4,0,0,0,2,0
0,-1.1999999999999997,-3.2,0,0,0,2,0
0,-1.1999999999999997,-3.0,0,0,0,2,0
0,-1.1999999999999997,-2.8,0,0,0,2,0
0,-1.1999999999999997,-2.5999999999999996,0,0,0,2,0
0,-1.1999999999999997,-2.4,0,0,0,2,0
0,-1.1999999999999997,-2.1999999999999997,0,0,0,2,0
0,-1.1999999999999997,-2.0,0,0,0,2,0
0,-1.1999999999999997,-1.7999999999999998,1,0,0,4,0
0,-1.1999999999999997,-1.5999999999999996,1,0,0,1,0
0,-1.1999999999999997,-1.4,1,0,0,1,0
0,-1.1999999999999997,-1.1999999999999997,1,0,0,1,0
0,-1.1999999999999997,-1.0,1,0,0,1,0
0,-1.1999999999999997,-0.7999999999999998,1,0,0,1,0
0,-1.1999999999999997,-0.5999999999999996,1,0,0,1,0
0,-1.1999999999999997,-0.39999999999999947,1,0,0,1,0
0,-1.1999999999999997,-0.1999999999999993,1,0,0,1,0
0,-1.1999999999999997,0.0,1,0,0,1,0
0,-1.1999999999999997,0.20000000000000018,1,0,0,1,0
0,-1.1999999999999997,0.40000000000000036,1,0,0,1,0
0,-1.1999999999999997,0.6000000000000005,1,0,0,1,0
0,-1.1999999999999997,0.8000000000000007,1,0,0,1,0
0,-1.1999999999999997,1.0,1,0,0,1,0
0,-1.1999999999999997,1.2000000000000002,1,0,0,1,0
0,-1.1999999999999997,1.4000000000000004,1,0,0,1,0
0,-1.1999999999999997,1.6000000000000005,1,0,0,1,0
0,-1.1999999999999997,1.8000000000000007,1,0,0,1,0
0,-1.1999999999999997,2.0,1,0,0,1,0
0,-1.1999999999999997,2.2,1,0,0,1,0
0,-1.1999999999999997,2.4000000000000004,0,0,0,1,0
0,-1.1999999999999997,2.6000000000000005,0,0,0,1,0
0,-1.1999999999999997,2.8000000000000007,0,0,0,1,0
0,-1.1999999999999997,3.0,0,0,0,1,0
0,-1.1999999999999997,3.200000000000001,0,0,0,1,0
0,-1.1999999999999997,3.4000000000000004,0,0,0,1,0
0,-1.1999999999999997,3.5999999999999996,0,0,0,1,0
0,-1.1999999999999997,3.8000000000000007,0,0,0,1,0
0,-1.1999999999999997,4.0,0,0,0,1,0
0,-1.1999999999999997,4.200000000000001,0,0,0,1,0
0,-1.1999999999999997,4.4,0,0,0,1,0
0,-1.1999999999999997,4.600000000000001,0,0,0,1,0
0,-1.1999999999999997,4.800000000000001,0,0,0,1,0
0,-1.1999999999999997,5.0,0,0,0,1,0
0,-1.0,-5.0,0,0,0,2,0
0,-1.0,-4.8,0,0,0,2,0
0,-1.0,-4.6,0,0,0,2,0
0,-1.0,-4.4,0,0,0,2,0
0,-1.0,-4.2,0,0,0,2,0
0,-1.0,-4.0,0,0,0,2,0
0,-1.0,-3.8,0,0,0,2,0
0,-1.0,-3.5999999999999996,0,0,0,2,0
0,-1.0,-3.4,0,0,0,2,0
0,-1.0,-3.2,0,0,0,2,0
0,-1.0,-3.0,0,0,0,2,0
0,-1.0,-2.8,0,0,0,2,0
0,-1.0,-2.5999999999999996,0,0,0,2,0
0,-1.0,-2.4,0,0,0,2,0
0,-1.0,-2.1999999999999997,0,0,0,2,0
0,-1.0,-2.0,0,0,0,2,0
0,-1.0,-1.7999999999999998,0,0,0,2,0
0,-1.0,-1.5999999999999996,1,0,0,1,0
0,-1.0,-1.4,1,0,0,1,0
0,-1.0,-1.1999999999999997,1,0,0,1,0
0,-1.0,-1.0,1,0,0,1,0
0,-1.0,-0.7999999999999998,1,0,0,1,0
0,-1.0,-0.5999999999999996,1,0,0,1,0
0,-1.0,-0.39999999999999947,1,0,0,1,0
0,-1.0,-0.1999999999999993,1,0,0,1,0
0,-1.0,0.0,1,0,0,1,0
0,-1.0,0.20000000000000018,1,0,0,1,0
0,-1.0,0.40000000000000036,1,0,0,1,0
0,-1.0,0.6000000000000005,1,0,0,1,0
0,-1.0,0.8000000000000007,1,0,0,1,0
0,-1.0,1.0,1,0,0,1,0
0,-1.0,1.2000000000000002,1,0,0,1,0
0,-1.0,1.4000000000000004,1,0,0,1,0
0,-1.0,1.6000000000000005,1,0,0,1,0
0,-1.0,1.8000000000000007,1,0,0,1,0
0,-1.0,2.0,1,0,0,1,0
0,-1.0,2.2,1,0,0,1,0
0,-1.0,2.4000000000000004,0,0,0,1,0
0,-1.0,2.6000000000000005,0,0,0,1,0
0,-1.0,2.8000000000000007,0,0,0,1,0
0,-1.0,3.0,0,0,0,1,0
0,-1.0,3.200000000000001,0,0,0,1,0
0,-1.0,3.4000000000000004,0,0,0,1,0
0,-1.0,3.5999999999999996,0,0,0,1,0
0,-1.0,3.8000000000000007,0,0,0,1,0
0,-1.0,4.0,0,0,0,1,0
0,-1.0,4.200000000000001,0,0,0,1,0
0,-1.0,4.4,0,0,0,1,0
0,-1.0,4.600000000000001,0,0,0,1,0
0,-1.0,4.800000000000001,1,0,0,1,0
0,-1.0,5.0,1,0,0,1,0
0,-0.7999999999999998,-5.0,0,0,0,2,0
0,-0.7999999999999998,-4.8,0,0,0,2,0
0,-0.7999999999999998,-4.6,0,0,0,2,0
0,-0.7999999999999998,-4.4,0,0,0,2,0
0,-0.7999999999999998,-4.2,0,0,0,2,0
0,-0.7999999999999998,-4.0,0,0,0,2,0
0,-0.7999999999999998,-3.8,0,0,0,2,0
0,-0.7999999999999998,-3.5999999999999996,0,0,0,2,0
0,-0.7999999999999998,-3.4,0,0,0,2,0
0,-0.7999999999999998,-3.2,0,0,0,2,0
0,-0.7999999999999998,-3.0,0,0,0,2,0
0,-0.7999999999999998,-2.8,0,0,0,2,0
0,-0.7999999999999998,-2.5999999999999996,0,0,0,2,0
0,-0.7999999999999998,-2.4,0,0,0,2,0
0,-0.7999999999999998,-2.1999999999999997,0,0,0,2,0
0,-0.7999999999999998,-2.0,0,0,0,2,0
0,-0.7999999999999998,-1.7999999999999998,0,0,0,2,0
